Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,066062,1906,11,104.2,Y
IDCJAC0001,066062,1906,12,41.0,Y
IDCJAC0001,066062,1907,01,68.5,Y
IDCJAC0001,066062,1907,02,65.2,Y
IDCJAC0001,066062,1907,03,213.8,Y
IDCJAC0001,066062,1907,04,37.9,Y
IDCJAC0001,066062,1907,05,43.4,Y
IDCJAC0001,066062,1907,06,232.1,Y
IDCJAC0001,066062,1907,07,8.6,Y
IDCJAC0001,066062,1907,08,6.9,Y
IDCJAC0001,066062,1907,09,6.6,Y
IDCJAC0001,066062,1907,10,15.0,Y
IDCJAC0001,066062,1907,11,51.2,Y
IDCJAC0001,066062,1907,12,45.3,Y
IDCJAC0001,066062,1908,01,45.8,Y
IDCJAC0001,066062,1908,02,174.6,Y
IDCJAC0001,066062,1908,03,62.7,Y
IDCJAC0001,066062,1908,04,75.0,Y
IDCJAC0001,066062,1908,05,65.4,Y
IDCJAC0001,066062,1908,06,24.3,Y
IDCJAC0001,066062,1908,07,294.1,Y
IDCJAC0001,066062,1908,08,245.5,Y
IDCJAC0001,066062,1908,09,76.6,Y
IDCJAC0001,066062,1908,10,34.1,Y
IDCJAC0001,066062,1908,11,20.6,Y
IDCJAC0001,066062,1908,12,40.0,Y
IDCJAC0001,066062,1909,01,35.7,Y
IDCJAC0001,066062,1909,02,186.3,Y
IDCJAC0001,066062,1909,03,32.4,Y
IDCJAC0001,066062,1909,04,26.2,Y
IDCJAC0001,066062,1909,05,31.8,Y
IDCJAC0001,066062,1909,06,108.6,Y
IDCJAC0001,066062,1909,07,20.9,Y
IDCJAC0001,066062,1909,08,54.9,Y
IDCJAC0001,066062,1909,09,129.7,Y
IDCJAC0001,066062,1909,10,43.0,Y
IDCJAC0001,066062,1909,11,61.9,Y
IDCJAC0001,066062,1909,12,91.5,Y
IDCJAC0001,066062,1910,01,134.6,Y
IDCJAC0001,066062,1910,02,16.8,Y
IDCJAC0001,066062,1910,03,192.2,Y
IDCJAC0001,066062,1910,04,73.6,Y
IDCJAC0001,066062,1910,05,80.6,Y
IDCJAC0001,066062,1910,06,89.8,Y
IDCJAC0001,066062,1910,07,221.2,Y
IDCJAC0001,066062,1910,08,6.9,Y
IDCJAC0001,066062,1910,09,61.2,Y
IDCJAC0001,066062,1910,10,96.9,Y
IDCJAC0001,066062,1910,11,5.0,Y
IDCJAC0001,066062,1910,12,214.8,Y
IDCJAC0001,066062,1911,01,387.1,Y
IDCJAC0001,066062,1911,02,124.4,Y
IDCJAC0001,066062,1911,03,49.4,Y
IDCJAC0001,066062,1911,04,90.8,Y
IDCJAC0001,066062,1911,05,36.7,Y
IDCJAC0001,066062,1911,06,5.3,Y
IDCJAC0001,066062,1911,07,195.9,Y
IDCJAC0001,066062,1911,08,189.9,Y
IDCJAC0001,066062,1911,09,52.8,Y
IDCJAC0001,066062,1911,10,18.3,Y
IDCJAC0001,066062,1911,11,48.3,Y
IDCJAC0001,066062,1911,12,74.5,Y
IDCJAC0001,066062,1912,01,34.2,Y
IDCJAC0001,066062,1912,02,177.4,Y
IDCJAC0001,066062,1912,03,219.7,Y
IDCJAC0001,066062,1912,04,148.8,Y
IDCJAC0001,066062,1912,05,82.1,Y
IDCJAC0001,066062,1912,06,67.9,Y
IDCJAC0001,066062,1912,07,272.9,Y
IDCJAC0001,066062,1912,08,45.9,Y
IDCJAC0001,066062,1912,09,10.2,Y
IDCJAC0001,066062,1912,10,28.9,Y
IDCJAC0001,066062,1912,11,65.3,Y
IDCJAC0001,066062,1912,12,54.0,Y
IDCJAC0001,066062,1913,01,17.8,Y
IDCJAC0001,066062,1913,02,32.9,Y
IDCJAC0001,066062,1913,03,226.4,Y
IDCJAC0001,066062,1913,04,234.0,Y
IDCJAC0001,066062,1913,05,378.9,Y
IDCJAC0001,066062,1913,06,284.8,Y
IDCJAC0001,066062,1913,07,196.8,Y
IDCJAC0001,066062,1913,08,2.9,Y
IDCJAC0001,066062,1913,09,37.6,Y
IDCJAC0001,066062,1913,10,28.8,Y
IDCJAC0001,066062,1913,11,20.5,Y
IDCJAC0001,066062,1913,12,5.7,Y
IDCJAC0001,066062,1914,01,16.6,Y
IDCJAC0001,066062,1914,02,42.6,Y
IDCJAC0001,066062,1914,03,279.1,Y
IDCJAC0001,066062,1914,04,39.2,Y
IDCJAC0001,066062,1914,05,80.2,Y
IDCJAC0001,066062,1914,06,127.8,Y
IDCJAC0001,066062,1914,07,222.4,Y
IDCJAC0001,066062,1914,08,54.0,Y
IDCJAC0001,066062,1914,09,132.9,Y
IDCJAC0001,066062,1914,10,191.5,Y
IDCJAC0001,066062,1914,11,64.8,Y
IDCJAC0001,066062,1914,12,181.7,Y
IDCJAC0001,066062,1915,01,30.0,Y
IDCJAC0001,066062,1915,02,33.4,Y
IDCJAC0001,066062,1915,03,88.0,Y
IDCJAC0001,066062,1915,04,268.4,Y
IDCJAC0001,066062,1915,05,122.7,Y
IDCJAC0001,066062,1915,06,33.6,Y
IDCJAC0001,066062,1915,07,137.0,Y
IDCJAC0001,066062,1915,08,31.9,Y
IDCJAC0001,066062,1915,09,36.2,Y
IDCJAC0001,066062,1915,10,25.4,Y
IDCJAC0001,066062,1915,11,1.9,Y
IDCJAC0001,066062,1915,12,77.1,Y
IDCJAC0001,066062,1916,01,37.5,Y
IDCJAC0001,066062,1916,02,67.9,Y
IDCJAC0001,066062,1916,03,62.6,Y
IDCJAC0001,066062,1916,04,156.2,Y
IDCJAC0001,066062,1916,05,57.5,Y
IDCJAC0001,066062,1916,06,55.8,Y
IDCJAC0001,066062,1916,07,82.7,Y
IDCJAC0001,066062,1916,08,70.2,Y
IDCJAC0001,066062,1916,09,114.5,Y
IDCJAC0001,066062,1916,10,283.2,Y
IDCJAC0001,066062,1916,11,66.9,Y
IDCJAC0001,066062,1916,12,87.1,Y
IDCJAC0001,066062,1917,01,78.6,Y
IDCJAC0001,066062,1917,02,124.3,Y
IDCJAC0001,066062,1917,03,25.0,Y
IDCJAC0001,066062,1917,04,312.0,Y
IDCJAC0001,066062,1917,05,89.6,Y
IDCJAC0001,066062,1917,06,133.4,Y
IDCJAC0001,066062,1917,07,10.5,Y
IDCJAC0001,066062,1917,08,52.1,Y
IDCJAC0001,066062,1917,09,137.7,Y
IDCJAC0001,066062,1917,10,111.9,Y
IDCJAC0001,066062,1917,11,212.2,Y
IDCJAC0001,066062,1917,12,44.9,Y
IDCJAC0001,066062,1918,01,335.5,Y
IDCJAC0001,066062,1918,02,124.2,Y
IDCJAC0001,066062,1918,03,63.0,Y
IDCJAC0001,066062,1918,04,119.4,Y
IDCJAC0001,066062,1918,05,13.6,Y
IDCJAC0001,066062,1918,06,13.8,Y
IDCJAC0001,066062,1918,07,209.6,Y
IDCJAC0001,066062,1918,08,63.7,Y
IDCJAC0001,066062,1918,09,75.2,Y
IDCJAC0001,066062,1918,10,18.8,Y
IDCJAC0001,066062,1918,11,32.1,Y
IDCJAC0001,066062,1918,12,22.7,Y
IDCJAC0001,066062,1919,01,39.1,Y
IDCJAC0001,066062,1919,02,133.6,Y
IDCJAC0001,066062,1919,03,134.4,Y
IDCJAC0001,066062,1919,04,81.1,Y
IDCJAC0001,066062,1919,05,585.0,Y
IDCJAC0001,066062,1919,06,60.3,Y
IDCJAC0001,066062,1919,07,51.5,Y
IDCJAC0001,066062,1919,08,18.9,Y
IDCJAC0001,066062,1919,09,101.1,Y
IDCJAC0001,066062,1919,10,120.9,Y
IDCJAC0001,066062,1919,11,85.2,Y
IDCJAC0001,066062,1919,12,78.9,Y
IDCJAC0001,066062,1920,01,172.9,Y
IDCJAC0001,066062,1920,02,47.7,Y
IDCJAC0001,066062,1920,03,38.2,Y
IDCJAC0001,066062,1920,04,71.7,Y
IDCJAC0001,066062,1920,05,7.4,Y
IDCJAC0001,066062,1920,06,61.7,Y
IDCJAC0001,066062,1920,07,149.0,Y
IDCJAC0001,066062,1920,08,31.1,Y
IDCJAC0001,066062,1920,09,26.7,Y
IDCJAC0001,066062,1920,10,43.9,Y
IDCJAC0001,066062,1920,11,52.3,Y
IDCJAC0001,066062,1920,12,401.9,Y
IDCJAC0001,066062,1921,01,80.0,Y
IDCJAC0001,066062,1921,02,23.7,Y
IDCJAC0001,066062,1921,03,79.4,Y
IDCJAC0001,066062,1921,04,146.5,Y
IDCJAC0001,066062,1921,05,185.3,Y
IDCJAC0001,066062,1921,06,22.7,Y
IDCJAC0001,066062,1921,07,178.7,Y
IDCJAC0001,066062,1921,08,24.1,Y
IDCJAC0001,066062,1921,09,71.7,Y
IDCJAC0001,066062,1921,10,78.9,Y
IDCJAC0001,066062,1921,11,76.7,Y
IDCJAC0001,066062,1921,12,134.1,Y
IDCJAC0001,066062,1922,01,178.3,Y
IDCJAC0001,066062,1922,02,64.8,Y
IDCJAC0001,066062,1922,03,42.3,Y
IDCJAC0001,066062,1922,04,33.1,Y
IDCJAC0001,066062,1922,05,93.6,Y
IDCJAC0001,066062,1922,06,32.1,Y
IDCJAC0001,066062,1922,07,274.9,Y
IDCJAC0001,066062,1922,08,46.0,Y
IDCJAC0001,066062,1922,09,107.2,Y
IDCJAC0001,066062,1922,10,81.5,Y
IDCJAC0001,066062,1922,11,9.1,Y
IDCJAC0001,066062,1922,12,37.3,Y
IDCJAC0001,066062,1923,01,46.6,Y
IDCJAC0001,066062,1923,02,12.3,Y
IDCJAC0001,066062,1923,03,47.8,Y
IDCJAC0001,066062,1923,04,240.3,Y
IDCJAC0001,066062,1923,05,24.3,Y
IDCJAC0001,066062,1923,06,95.5,Y
IDCJAC0001,066062,1923,07,206.8,Y
IDCJAC0001,066062,1923,08,104.5,Y
IDCJAC0001,066062,1923,09,56.4,Y
IDCJAC0001,066062,1923,10,37.4,Y
IDCJAC0001,066062,1923,11,35.3,Y
IDCJAC0001,066062,1923,12,33.7,Y
IDCJAC0001,066062,1924,01,122.0,Y
IDCJAC0001,066062,1924,02,59.5,Y
IDCJAC0001,066062,1924,03,107.1,Y
IDCJAC0001,066062,1924,04,180.5,Y
IDCJAC0001,066062,1924,05,73.3,Y
IDCJAC0001,066062,1924,06,51.1,Y
IDCJAC0001,066062,1924,07,40.4,Y
IDCJAC0001,066062,1924,08,58.3,Y
IDCJAC0001,066062,1924,09,71.0,Y
IDCJAC0001,066062,1924,10,32.1,Y
IDCJAC0001,066062,1924,11,78.3,Y
IDCJAC0001,066062,1924,12,67.4,Y
IDCJAC0001,066062,1925,01,120.1,Y
IDCJAC0001,066062,1925,02,49.1,Y
IDCJAC0001,066062,1925,03,77.2,Y
IDCJAC0001,066062,1925,04,53.1,Y
IDCJAC0001,066062,1925,05,508.9,Y
IDCJAC0001,066062,1925,06,151.7,Y
IDCJAC0001,066062,1925,07,6.4,Y
IDCJAC0001,066062,1925,08,123.3,Y
IDCJAC0001,066062,1925,09,21.4,Y
IDCJAC0001,066062,1925,10,19.4,Y
IDCJAC0001,066062,1925,11,120.8,Y
IDCJAC0001,066062,1925,12,28.8,Y
IDCJAC0001,066062,1926,01,89.9,Y
IDCJAC0001,066062,1926,02,27.0,Y
IDCJAC0001,066062,1926,03,309.6,Y
IDCJAC0001,066062,1926,04,80.2,Y
IDCJAC0001,066062,1926,05,74.7,Y
IDCJAC0001,066062,1926,06,36.2,Y
IDCJAC0001,066062,1926,07,59.8,Y
IDCJAC0001,066062,1926,08,23.6,Y
IDCJAC0001,066062,1926,09,40.8,Y
IDCJAC0001,066062,1926,10,9.4,Y
IDCJAC0001,066062,1926,11,3.4,Y
IDCJAC0001,066062,1926,12,188.1,Y
IDCJAC0001,066062,1927,01,104.4,Y
IDCJAC0001,066062,1927,02,21.0,Y
IDCJAC0001,066062,1927,03,93.8,Y
IDCJAC0001,066062,1927,04,472.1,Y
IDCJAC0001,066062,1927,05,41.4,Y
IDCJAC0001,066062,1927,06,106.2,Y
IDCJAC0001,066062,1927,07,7.6,Y
IDCJAC0001,066062,1927,08,7.7,Y
IDCJAC0001,066062,1927,09,77.7,Y
IDCJAC0001,066062,1927,10,88.4,Y
IDCJAC0001,066062,1927,11,154.0,Y
IDCJAC0001,066062,1927,12,59.7,Y
IDCJAC0001,066062,1928,01,65.7,Y
IDCJAC0001,066062,1928,02,175.5,Y
IDCJAC0001,066062,1928,03,113.2,Y
IDCJAC0001,066062,1928,04,123.6,Y
IDCJAC0001,066062,1928,05,69.8,Y
IDCJAC0001,066062,1928,06,188.2,Y
IDCJAC0001,066062,1928,07,169.2,Y
IDCJAC0001,066062,1928,08,35.8,Y
IDCJAC0001,066062,1928,09,5.1,Y
IDCJAC0001,066062,1928,10,42.1,Y
IDCJAC0001,066062,1928,11,6.6,Y
IDCJAC0001,066062,1928,12,24.0,Y
IDCJAC0001,066062,1929,01,8.1,Y
IDCJAC0001,066062,1929,02,279.4,Y
IDCJAC0001,066062,1929,03,134.1,Y
IDCJAC0001,066062,1929,04,137.6,Y
IDCJAC0001,066062,1929,05,262.8,Y
IDCJAC0001,066062,1929,06,71.5,Y
IDCJAC0001,066062,1929,07,80.6,Y
IDCJAC0001,066062,1929,08,99.5,Y
IDCJAC0001,066062,1929,09,39.7,Y
IDCJAC0001,066062,1929,10,232.1,Y
IDCJAC0001,066062,1929,11,78.7,Y
IDCJAC0001,066062,1929,12,47.8,Y
IDCJAC0001,066062,1930,01,116.5,Y
IDCJAC0001,066062,1930,02,15.6,Y
IDCJAC0001,066062,1930,03,107.8,Y
IDCJAC0001,066062,1930,04,123.8,Y
IDCJAC0001,066062,1930,05,128.5,Y
IDCJAC0001,066062,1930,06,300.0,Y
IDCJAC0001,066062,1930,07,99.7,Y
IDCJAC0001,066062,1930,08,28.6,Y
IDCJAC0001,066062,1930,09,4.9,Y
IDCJAC0001,066062,1930,10,53.2,Y
IDCJAC0001,066062,1930,11,17.4,Y
IDCJAC0001,066062,1930,12,135.1,Y
IDCJAC0001,066062,1931,01,51.4,Y
IDCJAC0001,066062,1931,02,37.7,Y
IDCJAC0001,066062,1931,03,187.9,Y
IDCJAC0001,066062,1931,04,184.0,Y
IDCJAC0001,066062,1931,05,89.0,Y
IDCJAC0001,066062,1931,06,57.4,Y
IDCJAC0001,066062,1931,07,324.3,Y
IDCJAC0001,066062,1931,08,8.2,Y
IDCJAC0001,066062,1931,09,125.7,Y
IDCJAC0001,066062,1931,10,22.8,Y
IDCJAC0001,066062,1931,11,77.7,Y
IDCJAC0001,066062,1931,12,85.3,Y
IDCJAC0001,066062,1932,01,6.4,Y
IDCJAC0001,066062,1932,02,142.7,Y
IDCJAC0001,066062,1932,03,79.1,Y
IDCJAC0001,066062,1932,04,88.7,Y
IDCJAC0001,066062,1932,05,55.3,Y
IDCJAC0001,066062,1932,06,28.7,Y
IDCJAC0001,066062,1932,07,65.5,Y
IDCJAC0001,066062,1932,08,58.9,Y
IDCJAC0001,066062,1932,09,202.0,Y
IDCJAC0001,066062,1932,10,22.2,Y
IDCJAC0001,066062,1932,11,94.7,Y
IDCJAC0001,066062,1932,12,108.7,Y
IDCJAC0001,066062,1933,01,164.3,Y
IDCJAC0001,066062,1933,02,5.9,Y
IDCJAC0001,066062,1933,03,57.5,Y
IDCJAC0001,066062,1933,04,191.6,Y
IDCJAC0001,066062,1933,05,149.6,Y
IDCJAC0001,066062,1933,06,48.2,Y
IDCJAC0001,066062,1933,07,88.5,Y
IDCJAC0001,066062,1933,08,6.5,Y
IDCJAC0001,066062,1933,09,70.8,Y
IDCJAC0001,066062,1933,10,103.1,Y
IDCJAC0001,066062,1933,11,115.5,Y
IDCJAC0001,066062,1933,12,84.7,Y
IDCJAC0001,066062,1934,01,59.9,Y
IDCJAC0001,066062,1934,02,218.5,Y
IDCJAC0001,066062,1934,03,49.3,Y
IDCJAC0001,066062,1934,04,201.8,Y
IDCJAC0001,066062,1934,05,130.1,Y
IDCJAC0001,066062,1934,06,104.9,Y
IDCJAC0001,066062,1934,07,229.7,Y
IDCJAC0001,066062,1934,08,155.8,Y
IDCJAC0001,066062,1934,09,186.6,Y
IDCJAC0001,066062,1934,10,49.1,Y
IDCJAC0001,066062,1934,11,107.7,Y
IDCJAC0001,066062,1934,12,157.4,Y
IDCJAC0001,066062,1935,01,77.7,Y
IDCJAC0001,066062,1935,02,88.2,Y
IDCJAC0001,066062,1935,03,60.2,Y
IDCJAC0001,066062,1935,04,25.1,Y
IDCJAC0001,066062,1935,05,52.7,Y
IDCJAC0001,066062,1935,06,122.5,Y
IDCJAC0001,066062,1935,07,38.7,Y
IDCJAC0001,066062,1935,08,5.8,Y
IDCJAC0001,066062,1935,09,55.1,Y
IDCJAC0001,066062,1935,10,88.4,Y
IDCJAC0001,066062,1935,11,54.3,Y
IDCJAC0001,066062,1935,12,119.5,Y
IDCJAC0001,066062,1936,01,114.1,Y
IDCJAC0001,066062,1936,02,128.4,Y
IDCJAC0001,066062,1936,03,101.3,Y
IDCJAC0001,066062,1936,04,47.1,Y
IDCJAC0001,066062,1936,05,58.0,Y
IDCJAC0001,066062,1936,06,72.0,Y
IDCJAC0001,066062,1936,07,21.6,Y
IDCJAC0001,066062,1936,08,34.5,Y
IDCJAC0001,066062,1936,09,32.9,Y
IDCJAC0001,066062,1936,10,29.3,Y
IDCJAC0001,066062,1936,11,7.4,Y
IDCJAC0001,066062,1936,12,122.9,Y
IDCJAC0001,066062,1937,01,54.0,Y
IDCJAC0001,066062,1937,02,33.2,Y
IDCJAC0001,066062,1937,03,230.3,Y
IDCJAC0001,066062,1937,04,141.8,Y
IDCJAC0001,066062,1937,05,19.2,Y
IDCJAC0001,066062,1937,06,401.6,Y
IDCJAC0001,066062,1937,07,83.9,Y
IDCJAC0001,066062,1937,08,105.7,Y
IDCJAC0001,066062,1937,09,12.5,Y
IDCJAC0001,066062,1937,10,84.1,Y
IDCJAC0001,066062,1937,11,92.9,Y
IDCJAC0001,066062,1937,12,63.3,Y
IDCJAC0001,066062,1938,01,237.8,Y
IDCJAC0001,066062,1938,02,90.6,Y
IDCJAC0001,066062,1938,03,33.5,Y
IDCJAC0001,066062,1938,04,60.9,Y
IDCJAC0001,066062,1938,05,97.2,Y
IDCJAC0001,066062,1938,06,12.8,Y
IDCJAC0001,066062,1938,07,74.3,Y
IDCJAC0001,066062,1938,08,211.3,Y
IDCJAC0001,066062,1938,09,48.1,Y
IDCJAC0001,066062,1938,10,74.4,Y
IDCJAC0001,066062,1938,11,43.9,Y
IDCJAC0001,066062,1938,12,11.7,Y
IDCJAC0001,066062,1939,01,82.3,Y
IDCJAC0001,066062,1939,02,3.0,Y
IDCJAC0001,066062,1939,03,276.1,Y
IDCJAC0001,066062,1939,04,99.9,Y
IDCJAC0001,066062,1939,05,80.7,Y
IDCJAC0001,066062,1939,06,18.3,Y
IDCJAC0001,066062,1939,07,31.3,Y
IDCJAC0001,066062,1939,08,74.7,Y
IDCJAC0001,066062,1939,09,73.9,Y
IDCJAC0001,066062,1939,10,50.3,Y
IDCJAC0001,066062,1939,11,52.3,Y
IDCJAC0001,066062,1939,12,13.7,Y
IDCJAC0001,066062,1940,01,14.3,Y
IDCJAC0001,066062,1940,02,19.8,Y
IDCJAC0001,066062,1940,03,15.1,Y
IDCJAC0001,066062,1940,04,156.6,Y
IDCJAC0001,066062,1940,05,150.8,Y
IDCJAC0001,066062,1940,06,40.7,Y
IDCJAC0001,066062,1940,07,120.7,Y
IDCJAC0001,066062,1940,08,62.7,Y
IDCJAC0001,066062,1940,09,80.7,Y
IDCJAC0001,066062,1940,10,65.0,Y
IDCJAC0001,066062,1940,11,61.7,Y
IDCJAC0001,066062,1940,12,213.0,Y
IDCJAC0001,066062,1941,01,95.8,Y
IDCJAC0001,066062,1941,02,50.3,Y
IDCJAC0001,066062,1941,03,39.0,Y
IDCJAC0001,066062,1941,04,93.7,Y
IDCJAC0001,066062,1941,05,48.1,Y
IDCJAC0001,066062,1941,06,50.0,Y
IDCJAC0001,066062,1941,07,58.3,Y
IDCJAC0001,066062,1941,08,71.4,Y
IDCJAC0001,066062,1941,09,60.0,Y
IDCJAC0001,066062,1941,10,50.4,Y
IDCJAC0001,066062,1941,11,29.3,Y
IDCJAC0001,066062,1941,12,34.1,Y
IDCJAC0001,066062,1942,01,13.5,Y
IDCJAC0001,066062,1942,02,36.5,Y
IDCJAC0001,066062,1942,03,521.4,Y
IDCJAC0001,066062,1942,04,14.3,Y
IDCJAC0001,066062,1942,05,38.7,Y
IDCJAC0001,066062,1942,06,134.8,Y
IDCJAC0001,066062,1942,07,48.7,Y
IDCJAC0001,066062,1942,08,26.7,Y
IDCJAC0001,066062,1942,09,21.2,Y
IDCJAC0001,066062,1942,10,161.3,Y
IDCJAC0001,066062,1942,11,134.2,Y
IDCJAC0001,066062,1942,12,94.1,Y
IDCJAC0001,066062,1943,01,62.5,Y
IDCJAC0001,066062,1943,02,12.0,Y
IDCJAC0001,066062,1943,03,26.2,Y
IDCJAC0001,066062,1943,04,47.6,Y
IDCJAC0001,066062,1943,05,363.6,Y
IDCJAC0001,066062,1943,06,24.9,Y
IDCJAC0001,066062,1943,07,7.2,Y
IDCJAC0001,066062,1943,08,195.8,Y
IDCJAC0001,066062,1943,09,222.1,Y
IDCJAC0001,066062,1943,10,35.9,Y
IDCJAC0001,066062,1943,11,219.9,Y
IDCJAC0001,066062,1943,12,71.8,Y
IDCJAC0001,066062,1944,01,61.6,Y
IDCJAC0001,066062,1944,02,88.7,Y
IDCJAC0001,066062,1944,03,73.3,Y
IDCJAC0001,066062,1944,04,79.0,Y
IDCJAC0001,066062,1944,05,90.9,Y
IDCJAC0001,066062,1944,06,79.5,Y
IDCJAC0001,066062,1944,07,90.2,Y
IDCJAC0001,066062,1944,08,117.4,Y
IDCJAC0001,066062,1944,09,30.7,Y
IDCJAC0001,066062,1944,10,30.6,Y
IDCJAC0001,066062,1944,11,23.0,Y
IDCJAC0001,066062,1944,12,21.8,Y
IDCJAC0001,066062,1945,01,61.3,Y
IDCJAC0001,066062,1945,02,48.0,Y
IDCJAC0001,066062,1945,03,33.7,Y
IDCJAC0001,066062,1945,04,336.7,Y
IDCJAC0001,066062,1945,05,185.3,Y
IDCJAC0001,066062,1945,06,213.0,Y
IDCJAC0001,066062,1945,07,83.3,Y
IDCJAC0001,066062,1945,08,57.9,Y
IDCJAC0001,066062,1945,09,7.2,Y
IDCJAC0001,066062,1945,10,37.7,Y
IDCJAC0001,066062,1945,11,57.3,Y
IDCJAC0001,066062,1945,12,55.7,Y
IDCJAC0001,066062,1946,01,15.9,Y
IDCJAC0001,066062,1946,02,81.4,Y
IDCJAC0001,066062,1946,03,103.6,Y
IDCJAC0001,066062,1946,04,267.7,Y
IDCJAC0001,066062,1946,05,65.5,Y
IDCJAC0001,066062,1946,06,176.8,Y
IDCJAC0001,066062,1946,07,2.7,Y
IDCJAC0001,066062,1946,08,3.3,Y
IDCJAC0001,066062,1946,09,22.1,Y
IDCJAC0001,066062,1946,10,65.3,Y
IDCJAC0001,066062,1946,11,90.7,Y
IDCJAC0001,066062,1946,12,20.9,Y
IDCJAC0001,066062,1947,01,42.4,Y
IDCJAC0001,066062,1947,02,148.3,Y
IDCJAC0001,066062,1947,03,64.8,Y
IDCJAC0001,066062,1947,04,187.4,Y
IDCJAC0001,066062,1947,05,113.0,Y
IDCJAC0001,066062,1947,06,54.6,Y
IDCJAC0001,066062,1947,07,13.5,Y
IDCJAC0001,066062,1947,08,42.7,Y
IDCJAC0001,066062,1947,09,19.7,Y
IDCJAC0001,066062,1947,10,55.4,Y
IDCJAC0001,066062,1947,11,84.0,Y
IDCJAC0001,066062,1947,12,214.3,Y
IDCJAC0001,066062,1948,01,229.2,Y
IDCJAC0001,066062,1948,02,71.2,Y
IDCJAC0001,066062,1948,03,91.4,Y
IDCJAC0001,066062,1948,04,35.0,Y
IDCJAC0001,066062,1948,05,134.8,Y
IDCJAC0001,066062,1948,06,190.2,Y
IDCJAC0001,066062,1948,07,19.7,Y
IDCJAC0001,066062,1948,08,10.1,Y
IDCJAC0001,066062,1948,09,71.9,Y
IDCJAC0001,066062,1948,10,16.6,Y
IDCJAC0001,066062,1948,11,20.9,Y
IDCJAC0001,066062,1948,12,95.9,Y
IDCJAC0001,066062,1949,01,274.6,Y
IDCJAC0001,066062,1949,02,166.2,Y
IDCJAC0001,066062,1949,03,96.6,Y
IDCJAC0001,066062,1949,04,31.7,Y
IDCJAC0001,066062,1949,05,101.9,Y
IDCJAC0001,066062,1949,06,423.3,Y
IDCJAC0001,066062,1949,07,58.7,Y
IDCJAC0001,066062,1949,08,128.7,Y
IDCJAC0001,066062,1949,09,230.0,Y
IDCJAC0001,066062,1949,10,38.3,Y
IDCJAC0001,066062,1949,11,87.7,Y
IDCJAC0001,066062,1949,12,46.8,Y
IDCJAC0001,066062,1950,01,154.8,Y
IDCJAC0001,066062,1950,02,159.2,Y
IDCJAC0001,066062,1950,03,136.2,Y
IDCJAC0001,066062,1950,04,169.7,Y
IDCJAC0001,066062,1950,05,166.0,Y
IDCJAC0001,066062,1950,06,642.7,Y
IDCJAC0001,066062,1950,07,336.1,Y
IDCJAC0001,066062,1950,08,81.5,Y
IDCJAC0001,066062,1950,09,96.5,Y
IDCJAC0001,066062,1950,10,111.7,Y
IDCJAC0001,066062,1950,11,104.6,Y
IDCJAC0001,066062,1950,12,35.0,Y
IDCJAC0001,066062,1951,01,267.8,Y
IDCJAC0001,066062,1951,02,56.8,Y
IDCJAC0001,066062,1951,03,111.3,Y
IDCJAC0001,066062,1951,04,36.2,Y
IDCJAC0001,066062,1951,05,162.9,Y
IDCJAC0001,066062,1951,06,350.4,Y
IDCJAC0001,066062,1951,07,26.8,Y
IDCJAC0001,066062,1951,08,157.8,Y
IDCJAC0001,066062,1951,09,107.0,Y
IDCJAC0001,066062,1951,10,46.7,Y
IDCJAC0001,066062,1951,11,6.9,Y
IDCJAC0001,066062,1951,12,20.9,Y
IDCJAC0001,066062,1952,01,49.3,Y
IDCJAC0001,066062,1952,02,55.9,Y
IDCJAC0001,066062,1952,03,90.8,Y
IDCJAC0001,066062,1952,04,238.4,Y
IDCJAC0001,066062,1952,05,64.5,Y
IDCJAC0001,066062,1952,06,153.3,Y
IDCJAC0001,066062,1952,07,220.2,Y
IDCJAC0001,066062,1952,08,303.2,Y
IDCJAC0001,066062,1952,09,21.2,Y
IDCJAC0001,066062,1952,10,188.6,Y
IDCJAC0001,066062,1952,11,77.7,Y
IDCJAC0001,066062,1952,12,41.6,Y
IDCJAC0001,066062,1953,01,70.4,Y
IDCJAC0001,066062,1953,02,187.7,Y
IDCJAC0001,066062,1953,03,112.8,Y
IDCJAC0001,066062,1953,04,16.5,Y
IDCJAC0001,066062,1953,05,329.5,Y
IDCJAC0001,066062,1953,06,33.2,Y
IDCJAC0001,066062,1953,07,81.2,Y
IDCJAC0001,066062,1953,08,48.8,Y
IDCJAC0001,066062,1953,09,30.5,Y
IDCJAC0001,066062,1953,10,72.0,Y
IDCJAC0001,066062,1953,11,46.5,Y
IDCJAC0001,066062,1953,12,9.6,Y
IDCJAC0001,066062,1954,01,118.7,Y
IDCJAC0001,066062,1954,02,254.0,Y
IDCJAC0001,066062,1954,03,27.6,Y
IDCJAC0001,066062,1954,04,20.7,Y
IDCJAC0001,066062,1954,05,35.1,Y
IDCJAC0001,066062,1954,06,11.4,Y
IDCJAC0001,066062,1954,07,101.1,Y
IDCJAC0001,066062,1954,08,34.4,Y
IDCJAC0001,066062,1954,09,56.3,Y
IDCJAC0001,066062,1954,10,166.3,Y
IDCJAC0001,066062,1954,11,148.7,Y
IDCJAC0001,066062,1954,12,75.7,Y
IDCJAC0001,066062,1955,01,228.2,Y
IDCJAC0001,066062,1955,02,263.9,Y
IDCJAC0001,066062,1955,03,233.6,Y
